DEPTH,AC,CAL,CNL,DEN,GR,RT,RXO,SP
621.625,73.86,9.579,20.752,2.618,123.652,43.267,39.688,384.229
621.75,73.968,9.627,20.977,2.609,124.014,43.11,39.817,384.422
621.875,75.108,9.746,21.635,2.569,124.271,41.553,38.821,384.567
622.0,76.307,9.853,22.144,2.525,123.917,39.626,37.292,384.345
622.125,77.432,9.973,22.484,2.487,124.45,37.459,35.401,384.175
622.25,78.526,10.102,22.646,2.469,127.371,35.255,33.457,383.663
622.375,78.773,10.1,22.696,2.489,129.926,34.691,33.023,383.269
622.5,78.395,9.994,23.112,2.548,131.504,34.912,33.489,382.822
622.625,77.868,10.015,23.351,2.563,130.447,35.465,34.172,382.741
622.75,76.868,10.178,23.409,2.536,128.859,36.365,35.193,382.906
622.875,75.716,10.343,23.187,2.478,128.062,37.138,36.008,382.931
623.0,74.997,10.405,22.886,2.419,128.072,37.373,36.173,382.91
623.125,74.995,10.58,22.292,2.324,127.198,37.174,35.572,382.847
623.25,75.454,10.718,21.64,2.294,125.239,37.155,35.159,382.658
623.375,75.715,10.784,20.64,2.285,122.322,37.572,35.037,382.434
623.5,74.786,10.543,18.318,2.331,115.923,40.673,36.669,382.217
623.625,73.271,10.278,17.212,2.387,112.041,44.881,39.683,382.072
623.75,70.24,9.971,16.019,2.475,106.659,54.786,47.567,381.768
623.875,67.213,9.754,15.003,2.55,101.505,66.864,57.638,381.206
624.0,65.854,9.703,14.458,2.571,98.317,75.379,65.135,380.769
624.125,65.825,9.889,14.099,2.535,97.847,82.589,72.358,379.399
624.25,66.566,10.092,14.303,2.5,101.214,81.252,71.833,378.531
624.375,67.861,10.352,14.983,2.47,107.719,74.447,66.488,377.193
624.5,68.56,10.422,15.545,2.473,109.716,69.149,62.006,376.169
624.625,68.853,10.32,16.048,2.508,106.311,65.856,59.187,375.501
624.75,69.206,10.132,16.603,2.56,100.558,63.171,57.173,374.616
624.875,69.606,10.047,16.929,2.579,99.228,61.814,56.413,374.309
625.0,70.149,10.005,17.264,2.583,99.962,60.098,55.388,374.022
625.125,71.111,9.962,17.601,2.574,102.844,56.067,52.511,373.941
625.25,71.372,9.908,17.652,2.577,103.656,53.915,50.831,374.007
625.375,71.26,9.73,17.844,2.599,105.047,51.599,49.014,373.978
625.5,71.033,9.568,18.179,2.618,107.042,50.608,48.306,374.069
625.625,70.964,9.469,18.488,2.627,109.322,50.194,48.101,373.855
625.75,71.198,9.457,18.501,2.618,110.902,49.549,47.668,373.796
625.875,71.585,9.514,18.336,2.601,110.918,48.842,47.007,373.646
626.0,72.36,9.593,18.59,2.572,111.786,47.273,45.25,373.564
626.125,72.405,9.597,18.945,2.569,112.315,46.811,44.453,373.865
626.25,71.564,9.541,18.718,2.58,110.366,47.937,44.804,374.398
626.375,70.153,9.417,17.597,2.602,106.223,50.937,46.836,375.242
626.5,68.863,9.265,16.114,2.623,102.476,54.999,50.087,375.969
626.625,67.375,9.081,14.464,2.646,99.207,61.753,55.859,377.1
626.75,65.84,8.901,12.928,2.669,96.107,71.528,64.491,378.393
626.875,65.533,8.854,12.624,2.678,93.975,76.715,69.235,379.087
627.0,66.033,8.831,12.93,2.679,89.006,81.514,73.761,379.942
627.125,66.515,8.829,13.218,2.675,86.975,81.549,73.79,380.301
627.25,67.113,8.826,13.561,2.673,87.369,80.23,72.445,380.913
627.375,67.569,8.827,13.974,2.673,89.852,78.807,70.992,381.558
627.5,67.659,8.829,14.407,2.677,91.855,78.196,70.427,382.177
627.625,67.37,8.84,15.079,2.678,91.645,77.668,70.405,383.394
627.75,67.243,8.849,15.238,2.674,90.827,76.706,70.031,384.068
627.875,67.801,8.874,15.473,2.666,92.679,71.978,66.556,385.172
628.0,68.911,8.898,15.823,2.66,95.975,66.391,61.877,385.832
628.125,70.423,8.914,16.373,2.658,99.224,60.498,56.515,386.401
628.25,72.523,8.91,17.44,2.658,103.23,52.994,49.331,387.114
628.375,74.253,8.886,18.621,2.661,107.039,46.979,43.359,387.929
628.5,74.862,8.863,19.289,2.666,109.153,44.491,40.71,388.416
628.625,73.722,8.846,19.038,2.672,108.063,44.222,39.936,389.361
628.75,72.003,8.845,18.152,2.667,105.004,46.257,41.658,389.979
628.875,68.634,8.844,16.502,2.651,100.991,51.991,47.005,391.161
629.0,66.21,8.849,15.619,2.638,100.334,56.698,51.603,392.09
629.125,64.995,8.897,15.684,2.616,102.353,59.008,54.267,392.738
629.25,65.713,9.055,16.797,2.556,105.085,57.218,53.396,393.622
629.375,68.521,9.283,18.259,2.48,105.96,51.855,48.781,394.069
629.5,77.025,9.975,21.747,2.307,109.337,38.527,36.54,394.695
629.625,82.21,10.428,24.108,2.24,114.481,32.017,30.355,394.961
629.75,86.472,10.808,26.684,2.199,121.159,27.216,25.726,395.168
629.875,89.741,11.084,29.892,2.167,130.539,23.316,21.889,395.474
630.0,89.949,11.122,30.884,2.167,134.718,22.154,20.712,395.56
630.125,87.671,11.068,30.007,2.2,134.616,22.733,21.285,395.607
630.25,83.626,10.99,28.326,2.255,132.877,24.484,23.084,395.646
630.375,81.208,10.911,27.394,2.289,131.71,25.98,24.647,395.694
630.5,78.539,10.676,26.396,2.354,129.05,28.501,27.304,395.625
630.625,78.262,10.576,26.722,2.39,127.351,29.407,28.283,395.362
630.75,78.592,10.587,28.197,2.431,125.651,29.811,28.762,394.721
630.875,79.279,10.713,29.697,2.457,124.523,29.603,28.577,393.954
631.0,80.167,10.873,29.932,2.454,123.714,29.059,27.957,393.078
631.125,81.498,11.104,28.33,2.415,120.831,28.081,26.571,391.632
631.25,81.523,11.123,27.176,2.388,118.603,27.86,26.007,390.832
631.375,81.218,11.04,26.135,2.364,116.288,28.001,25.756,389.981
631.5,80.106,10.711,24.43,2.352,114.411,29.373,26.34,388.094
631.625,78.988,10.547,23.308,2.372,116.186,30.902,27.369,386.824
631.75,77.09,10.475,21.813,2.429,121.456,34.18,29.833,385.133
631.875,75.129,10.498,20.572,2.494,127.017,38.358,33.107,383.251
632.0,73.771,10.525,19.867,2.538,129.344,42.07,36.099,381.978
632.125,71.733,10.363,18.776,2.591,127.481,49.614,42.229,379.669
632.25,70.734,10.161,18.022,2.609,124.022,54.061,45.818,378.374
632.375,69.015,9.797,16.19,2.633,118.074,61.599,51.856,376.349
632.5,67.701,9.558,14.839,2.65,115.013,67.601,56.681,374.916
632.625,66.598,9.411,14.2,2.664,113.611,73.923,61.939,373.85
632.75,65.537,9.308,13.974,2.683,111.339,81.986,68.958,372.731
632.875,65.26,9.304,13.96,2.689,108.555,85.977,72.792,372.243
633.0,65.257,9.32,13.847,2.689,105.0,88.46,75.601,371.957
633.125,66.321,9.327,13.826,2.684,102.199,86.022,75.14,371.731
633.25,67.631,9.318,14.133,2.684,104.67,80.654,71.31,371.652
633.375,69.903,9.334,15.07,2.683,110.723,69.172,62.046,371.891
633.5,70.957,9.359,16.066,2.678,112.883,61.462,55.528,372.076
633.625,70.955,9.364,17.06,2.664,109.333,57.5,52.058,372.29
633.75,70.675,9.364,17.752,2.642,102.486,55.387,50.245,372.398
633.875,70.54,9.404,17.833,2.63,100.316,55.385,50.386,372.408
634.0,70.479,9.516,18.814,2.61,102.049,55.665,51.141,372.397
634.125,70.839,9.519,19.881,2.604,104.674,55.516,51.312,372.496
634.25,71.311,9.437,20.353,2.612,108.218,55.423,51.417,373.035
634.375,71.185,9.35,19.645,2.633,111.045,56.17,52.097,373.928
634.5,70.406,9.333,18.518,2.656,112.381,57.994,53.708,374.865
634.625,69.491,9.377,17.443,2.68,113.327,60.915,56.498,376.391
634.75,68.921,9.459,16.67,2.702,113.958,63.843,59.538,378.466
634.875,69.09,9.489,16.746,2.709,114.203,63.811,59.79,379.802
635.0,69.878,9.472,17.587,2.713,114.843,60.291,56.97,382.111
635.125,70.573,9.45,18.167,2.711,115.892,57.161,54.255,383.304
635.25,71.809,9.455,18.743,2.699,117.717,52.412,50.013,384.66
635.375,73.173,9.508,19.2,2.68,119.276,47.655,45.672,385.84
635.5,74.205,9.588,19.592,2.661,119.921,44.47,42.688,386.494
635.625,75.771,9.739,20.874,2.614,122.18,39.989,38.373,387.361
635.75,76.301,9.82,21.774,2.577,124.785,38.431,36.823,387.78
635.875,76.624,10.038,22.942,2.487,130.495,37.434,35.778,388.28
636.0,76.63,10.3,23.546,2.409,134.45,37.307,35.631,388.716
636.125,76.526,10.623,23.853,2.345,135.845,37.453,35.814,388.943
636.25,76.525,11.088,24.271,2.286,134.539,37.528,36.0,389.345
636.375,76.6,11.438,24.566,2.259,132.147,37.523,36.112,389.763
636.5,76.539,11.462,24.382,2.274,130.709,37.593,36.239,390.05
636.625,75.874,11.009,22.65,2.356,129.023,38.323,36.981,390.161
636.75,75.364,10.67,21.419,2.411,126.722,39.042,37.674,390.102
636.875,74.582,10.253,20.316,2.471,120.16,40.149,38.743,389.831
637.0,74.17,10.047,20.08,2.489,115.811,40.554,39.127,389.599
637.125,74.396,9.979,20.235,2.475,114.726,39.954,38.465,389.507
637.25,75.305,9.981,20.377,2.451,115.202,38.394,36.698,389.646
637.375,75.965,9.99,20.27,2.45,115.238,37.295,35.328,389.755
637.5,76.401,9.88,19.675,2.498,114.668,36.448,33.734,389.526
637.625,75.879,9.749,18.832,2.543,116.087,37.256,34.009,389.173
637.75,74.749,9.588,17.538,2.587,118.412,39.132,35.293,388.896
637.875,71.997,9.285,15.138,2.634,119.842,44.613,39.714,388.538
638.0,69.822,9.062,13.642,2.652,118.291,49.975,44.271,388.318
638.125,68.019,8.919,12.981,2.659,114.974,56.229,49.954,388.076
638.25,66.189,8.824,12.974,2.665,111.043,64.036,57.525,387.982
638.375,65.598,8.808,13.632,2.659,109.198,67.138,61.066,387.863
638.5,66.173,8.87,15.795,2.617,107.866,65.861,61.574,387.304
638.625,68.017,9.043,17.063,2.575,110.182,60.511,57.421,387.034
638.75,72.075,9.462,18.025,2.516,116.97,50.226,48.386,386.523
638.875,76.236,9.887,18.644,2.473,124.547,40.203,39.124,385.971
639.0,78.298,10.038,19.323,2.467,128.672,35.08,34.131,385.563
639.125,78.971,9.916,20.561,2.487,128.708,31.398,30.362,385.132
639.25,78.101,9.846,20.752,2.488,124.651,31.395,30.344,385.047
639.375,76.962,9.889,20.883,2.474,119.797,32.02,31.051,384.967
639.5,76.423,10.218,22.464,2.43,115.54,32.834,32.198,384.669
639.625,77.381,10.404,23.921,2.413,116.563,32.552,32.054,384.525
639.75,78.311,10.492,24.456,2.414,117.174,32.181,31.623,384.197
639.875,78.106,10.434,23.41,2.436,115.62,32.743,31.934,383.982
640.0,76.811,10.294,21.897,2.471,113.416,34.705,33.616,383.805
640.125,73.202,10.021,20.316,2.532,111.35,41.441,39.998,384.043
640.25,71.427,9.883,20.269,2.553,110.241,45.613,44.164,384.241
640.375,70.658,9.66,20.54,2.585,109.513,49.78,48.541,384.542
640.5,71.342,9.523,20.538,2.608,111.4,50.608,49.517,384.924
640.625,72.709,9.495,20.412,2.619,115.588,48.895,47.765,385.28
640.75,74.104,9.546,20.578,2.618,118.844,45.999,44.628,385.772
640.875,74.45,9.589,20.78,2.611,117.509,44.681,43.067,385.966
641.0,74.489,9.601,20.467,2.606,115.48,44.02,42.128,386.178
641.125,73.625,9.505,18.45,2.622,113.936,44.675,42.206,386.081
641.25,72.769,9.401,17.68,2.639,112.524,45.837,43.03,385.916
641.375,71.557,9.203,17.481,2.666,109.491,48.564,45.214,385.727
641.5,70.829,9.069,17.092,2.686,109.362,51.084,47.307,385.573
641.625,69.924,8.995,15.732,2.7,113.326,54.778,50.513,385.465
641.75,68.334,8.943,13.913,2.708,119.136,61.138,56.235,385.374
641.875,67.402,8.929,13.519,2.708,120.349,65.582,60.45,385.525
642.0,67.144,8.936,14.157,2.688,118.221,70.016,65.185,385.78
642.125,68.158,8.996,14.974,2.658,117.149,68.221,63.962,385.878
642.25,70.533,9.197,16.503,2.601,118.666,61.221,57.812,386.115
642.375,73.005,9.467,18.187,2.544,121.976,52.84,50.087,386.263
642.5,74.242,9.668,19.17,2.515,124.326,47.61,45.046,386.22
642.625,74.51,9.759,19.479,2.512,124.367,44.226,41.648,386.12
642.75,73.621,9.664,19.206,2.537,120.85,42.805,40.127,386.353
642.875,72.503,9.496,19.031,2.564,117.242,43.577,40.914,386.581
643.0,71.278,9.3,19.26,2.6,113.872,45.059,42.76,387.279
643.125,71.653,9.361,19.545,2.61,114.999,44.606,42.658,387.807
643.25,72.93,9.577,19.626,2.609,117.287,42.237,40.7,388.645
643.375,74.259,9.765,19.641,2.598,118.959,39.258,37.969,389.549
643.5,74.954,9.768,20.017,2.586,120.002,37.317,36.039,390.189
643.625,75.648,9.513,21.896,2.56,122.787,35.044,33.635,391.302
643.75,75.978,9.4,23.093,2.537,123.784,34.077,32.599,391.858
643.875,76.967,9.421,24.061,2.492,124.722,32.253,30.7,392.568
644.0,77.973,9.493,24.284,2.466,126.834,30.642,29.027,392.887
644.125,78.775,9.51,24.091,2.469,130.386,29.233,27.524,393.05
644.25,79.205,9.43,23.235,2.511,132.903,27.802,25.87,393.219
644.375,78.87,9.3,22.148,2.571,131.582,27.08,24.88,393.321
644.5,77.846,9.195,21.348,2.61,127.336,27.309,24.921,393.348
644.625,75.329,9.026,19.784,2.637,117.111,28.522,25.978,393.368
644.75,74.226,8.961,19.063,2.629,110.517,29.046,26.563,393.392
644.875,73.292,8.92,18.475,2.599,96.753,28.898,26.756,393.505
645.0,73.043,8.914,18.135,2.57,85.355,28.105,26.321,393.625
645.125,73.42,8.92,17.461,2.545,75.34,26.474,25.081,393.911
645.25,74.38,8.93,16.431,2.521,65.3,23.8,22.86,394.135
645.375,75.16,8.934,16.201,2.51,62.178,21.952,21.208,394.32
645.5,76.533,8.94,17.018,2.492,60.352,18.805,18.242,394.811
645.625,77.134,8.943,17.725,2.483,60.266,17.393,16.84,394.876
645.75,77.54,8.944,18.233,2.476,60.096,16.307,15.719,394.93
645.875,77.727,8.94,18.725,2.471,59.553,15.382,14.665,394.705
646.0,77.653,8.935,19.061,2.47,59.698,15.149,14.308,394.482
646.125,77.281,8.927,19.025,2.475,62.444,15.493,14.519,394.202
646.25,76.451,8.92,18.163,2.487,70.447,16.38,15.247,393.721
646.375,75.719,8.92,17.118,2.501,79.368,17.182,15.977,393.482
646.5,74.564,8.929,15.773,2.524,95.641,18.655,17.4,393.011
646.625,74.277,8.938,15.8,2.527,98.552,19.187,17.951,392.65
646.75,74.306,8.946,16.576,2.519,92.535,19.312,18.131,391.874
646.875,74.621,8.953,17.534,2.508,82.06,19.022,17.878,391.018
647.0,75.034,8.954,18.029,2.503,74.75,18.638,17.458,390.527
647.125,75.405,8.949,18.044,2.512,68.018,18.547,17.08,389.738
647.25,75.139,8.944,17.61,2.525,66.723,19.132,17.405,389.464
647.375,74.64,8.94,16.998,2.54,66.087,20.205,18.183,389.215
647.5,73.7,8.937,16.146,2.561,65.011,23.012,20.496,389.056
647.625,73.344,8.938,16.1,2.567,64.814,24.695,21.996,389.047
647.75,73.141,8.94,16.399,2.576,67.403,26.629,23.827,388.788
647.875,73.186,8.941,16.761,2.583,71.773,28.025,25.227,388.371
648.0,73.414,8.942,16.965,2.583,74.62,28.445,25.725,387.833
648.125,73.854,8.945,17.193,2.569,73.889,28.239,25.766,386.733
648.25,74.039,8.946,17.209,2.558,71.554,27.746,25.454,386.096
648.375,74.384,8.94,17.122,2.543,68.686,26.455,24.456,385.063
648.5,74.663,8.932,16.993,2.534,67.351,25.292,23.47,384.572
648.625,74.825,8.923,16.714,2.526,66.259,24.197,22.452,383.948
648.75,74.85,8.913,16.251,2.518,64.809,23.125,21.396,383.243
648.875,74.724,8.91,15.963,2.515,64.408,22.851,21.089,382.831
649.0,74.567,8.907,15.734,2.512,64.746,22.808,20.999,382.577
649.125,74.531,8.901,15.932,2.505,66.083,22.955,21.073,382.358
649.25,74.685,8.898,16.382,2.5,65.471,22.912,21.018,382.273
649.375,75.112,8.889,17.126,2.493,60.835,22.469,20.604,382.023
649.5,75.502,8.882,17.416,2.491,56.16,21.988,20.149,381.852
649.625,75.805,8.878,17.294,2.493,52.754,21.591,19.719,381.927
649.75,75.942,8.877,16.959,2.497,51.375,21.418,19.417,382.074
649.875,75.848,8.88,16.7,2.501,52.765,21.67,19.539,382.268
650.0,75.577,8.89,16.296,2.506,56.366,22.547,20.187,382.755
650.125,75.386,8.896,16.327,2.51,57.271,23.021,20.58,383.056
650.25,75.196,8.904,16.605,2.513,58.203,23.315,20.836,383.183
650.375,75.141,8.909,16.977,2.514,60.244,23.261,20.788,383.439
650.5,75.225,8.909,17.294,2.511,62.959,22.939,20.494,383.74
650.625,75.436,8.907,17.711,2.506,64.989,22.418,20.002,384.287
650.75,75.845,8.906,18.181,2.498,64.211,21.727,19.336,385.23
650.875,76.145,8.906,18.267,2.494,61.511,21.356,18.972,385.756
651.0,76.575,8.909,18.08,2.484,57.796,20.79,18.448,386.606
651.125,76.782,8.912,18.043,2.479,57.443,20.44,18.162,386.979
651.25,77.09,8.92,18.204,2.473,57.905,19.722,17.58,387.379
651.375,77.368,8.935,18.471,2.47,58.631,18.797,16.81,387.762
651.5,77.496,8.949,18.765,2.471,59.545,17.994,16.116,387.995
651.625,77.692,8.972,19.521,2.472,63.719,16.571,14.848,388.469
651.75,77.889,8.977,19.782,2.472,66.969,15.914,14.248,388.601
651.875,78.309,8.976,19.665,2.471,70.44,15.188,13.573,388.551
652.0,78.634,8.971,19.588,2.469,71.326,14.841,13.249,388.667
652.125,78.918,8.967,19.867,2.467,70.371,14.716,13.137,388.719
652.25,79.296,8.965,20.269,2.466,67.453,14.643,13.091,388.958
652.375,79.578,8.963,20.133,2.466,64.152,14.598,13.078,389.046
652.5,79.624,8.963,19.471,2.468,62.485,14.572,13.076,389.132
652.625,79.348,8.962,18.65,2.476,62.425,14.569,13.098,389.183
652.75,79.063,8.961,18.673,2.48,62.861,14.597,13.134,389.103
652.875,78.525,8.963,18.534,2.484,63.105,14.686,13.227,388.835
653.0,78.108,8.966,18.059,2.485,63.692,14.781,13.321,388.621
653.125,77.796,8.969,17.585,2.482,66.22,14.936,13.461,388.468
653.25,77.589,8.97,17.453,2.479,71.016,15.204,13.684,388.211
653.375,77.604,8.97,17.622,2.479,73.809,15.423,13.854,388.172
653.5,77.714,8.971,17.795,2.484,75.103,15.942,14.252,388.047
653.625,77.754,8.972,17.931,2.486,73.227,16.335,14.558,387.943
653.75,77.741,8.973,18.128,2.487,70.638,16.807,14.928,387.691
653.875,77.593,8.976,18.005,2.491,66.968,17.779,15.688,387.168
654.0,77.377,8.976,17.474,2.499,64.639,18.662,16.381,386.739
654.125,76.863,8.977,16.676,2.512,63.394,19.841,17.325,386.444
654.25,75.849,8.977,15.939,2.531,63.802,21.718,18.855,386.164
654.375,75.11,8.979,15.901,2.538,66.722,23.095,19.993,386.003
654.5,74.227,9.024,16.38,2.539,77.924,25.778,22.208,385.502
654.625,74.027,9.103,16.891,2.545,86.923,27.385,23.533,384.988
654.75,73.829,9.242,17.65,2.568,99.529,29.734,25.501,384.236
654.875,73.789,9.351,18.253,2.592,110.182,31.998,27.425,383.489
655.0,74.038,9.372,18.431,2.601,114.637,33.344,28.586,383.08
655.125,74.366,9.348,18.48,2.607,115.872,35.218,30.236,382.62
655.25,74.067,9.332,18.624,2.605,114.938,36.271,31.216,382.421
655.375,73.54,9.298,18.764,2.599,114.067,37.408,32.328,382.355
655.5,72.841,9.188,18.412,2.601,112.994,39.153,34.219,382.249
655.625,72.737,9.153,18.076,2.611,113.065,39.548,34.855,382.225
655.75,72.838,9.204,18.145,2.622,115.792,39.023,34.894,382.331
655.875,73.394,9.333,18.855,2.63,120.866,37.522,34.092,382.471
656.0,74.433,9.488,19.883,2.617,125.457,35.531,32.636,382.586
656.125,77.195,9.789,21.907,2.555,130.753,30.947,28.798,382.769
656.25,79.19,9.946,22.984,2.506,132.543,28.496,26.604,382.822
656.375,83.082,10.319,24.911,2.408,136.559,25.343,23.665,382.975
656.5,85.651,10.73,26.692,2.326,139.828,23.542,21.929,383.085
656.625,86.47,11.184,28.731,2.258,141.944,22.809,21.147,383.242
656.75,85.667,11.547,30.505,2.206,142.835,23.048,21.243,383.503
656.875,83.864,11.487,29.915,2.209,141.661,24.21,22.285,383.762
657.0,81.419,11.269,28.348,2.234,138.917,26.027,23.997,384.092
657.125,77.268,10.714,25.957,2.284,130.813,30.213,28.179,384.836
657.25,76.202,10.455,25.596,2.295,126.479,32.128,30.233,385.34
657.375,76.565,10.298,26.01,2.283,123.367,33.155,31.631,386.179
657.5,77.442,10.374,26.561,2.261,123.921,32.631,31.399,386.676
657.625,78.493,10.633,27.209,2.235,127.63,30.974,29.945,387.005
657.75,79.855,10.947,27.993,2.204,133.616,28.607,27.716,387.294
657.875,80.604,11.04,28.095,2.19,136.234,27.383,26.486,387.414
658.0,81.828,11.137,27.432,2.177,135.91,25.859,24.859,387.542
658.125,82.548,11.23,27.19,2.176,135.447,25.323,24.252,387.74
658.25,83.234,11.31,27.287,2.175,137.905,24.883,23.712,388.044
658.375,83.409,11.284,27.381,2.175,141.5,24.75,23.465,388.413
658.5,82.922,11.151,27.042,2.174,142.855,25.049,23.65,388.548
658.625,81.729,10.905,25.977,2.181,141.534,26.011,24.42,388.444
658.75,79.946,10.532,24.365,2.21,139.014,27.869,25.971,388.056
658.875,79.014,10.311,23.658,2.251,138.857,29.346,27.226,387.667
659.0,77.708,10.041,23.034,2.365,139.569,32.354,29.771,386.718
659.125,77.045,9.926,22.416,2.434,138.765,34.238,31.337,386.134
659.25,75.977,9.713,20.98,2.513,135.253,37.023,33.638,385.465
659.375,74.923,9.485,19.548,2.573,130.347,39.673,35.838,384.78
659.5,74.453,9.365,18.858,2.601,126.225,41.174,37.101,384.503
659.625,73.92,9.252,18.412,2.639,119.215,43.058,38.7,384.421
659.75,73.316,9.189,18.252,2.656,116.175,44.123,39.599,384.697
659.875,72.58,9.111,17.93,2.661,114.722,45.451,40.732,385.056
660.0,71.439,8.996,16.943,2.657,116.288,48.499,43.448,385.835
660.125,70.819,8.988,16.494,2.671,117.939,50.274,45.191,386.268
660.25,70.246,9.01,16.414,2.69,118.492,51.85,47.096,386.541
660.375,70.315,9.037,16.59,2.691,118.122,51.975,47.829,386.786
660.5,71.11,9.071,16.695,2.663,118.376,50.187,46.645,386.89
660.625,73.583,9.252,17.286,2.575,123.152,43.542,41.09,387.133
660.75,75.443,9.427,18.291,2.519,127.535,39.109,37.176,387.223
660.875,78.803,9.74,20.945,2.439,134.004,32.792,31.457,387.293
661.0,80.938,9.925,22.805,2.402,137.063,29.129,28.079,387.369
661.125,81.731,9.968,23.35,2.41,136.568,27.383,26.451,387.61
661.25,81.54,9.939,23.095,2.44,133.362,26.535,25.725,388.16
661.375,80.873,9.936,22.865,2.455,130.846,26.66,25.965,388.678
661.5,80.252,9.971,22.999,2.459,129.237,26.868,26.326,389.304
661.625,80.236,10.039,24.511,2.455,131.072,26.733,26.511,390.556
661.75,80.868,10.043,25.606,2.453,134.762,26.238,26.167,391.217
661.875,82.461,10.065,27.023,2.444,142.424,24.993,25.043,392.076
662.0,83.751,10.147,27.843,2.426,147.166,23.992,24.043,392.633
662.125,84.579,10.363,28.66,2.384,148.136,23.18,23.106,393.174
662.25,84.913,10.729,29.616,2.31,146.28,22.442,22.111,393.618
662.375,84.756,10.92,29.693,2.258,144.05,22.285,21.746,393.824
662.5,84.692,11.05,28.42,2.18,141.82,22.509,21.529,393.945
662.625,84.615,11.065,27.069,2.156,142.627,22.978,21.703,393.95
662.75,83.46,11.056,24.648,2.16,144.324,24.398,22.625,394.198
662.875,81.323,10.922,21.986,2.199,144.044,26.608,24.258,394.548
663.0,79.149,10.636,20.058,2.262,139.744,29.023,26.179,394.886
663.125,76.228,10.191,18.057,2.366,130.454,32.893,29.398,394.975
663.25,72.214,9.71,15.89,2.505,117.533,38.761,34.465,394.981
